Date,Oil,Gold,Defense,Aviation,Energy,Tech,Health,SP500,VIX
2003-03-20,,-0.9521012046770583,,,0.9765490587857917,-0.13055092775172694,-0.11216225826288229,0.18877867120150604,-3.4876358577662248
2003-03-21,,-2.0726927074170898,,,-1.1091163153523542,1.5032731772888885,2.5968675517454853,2.2976687005213714,-5.814718878809866
2003-03-24,,1.0736196319018454,,,-1.4745129137116453,-4.05667191312109,-2.8164010878272583,-3.5231469800648285,5.999299995735585
2003-03-25,,-0.33384100258441185,,,0.9070358119825928,1.4093814939277527,1.9946949401582037,1.216112609276121,-5.396510110517017
2003-03-26,,0.5785608805715325,,,0.22465811439542627,-0.3308880254011548,-0.7749150316529119,-0.5475887784735178,-1.8086972443953853
2003-03-27,,-0.48440074025687396,,,0.8071785491221561,-1.1288153053453653,0.37192159038759165,-0.16437641884197163,-0.9564309675588523
2003-03-28,,0.0,,,0.8897183302775113,-1.2760154723271078,0.1481822375859032,-0.5779969854879496,-0.7510697115483023
2003-03-31,,2.1904415643642317,,,-1.5873160387979146,-2.721108072741185,-1.1468860062628594,-1.7741757179176365,5.045043670379368
2003-04-01,,-0.47633406745720697,,,1.8817445422819823,1.188844140923373,1.3847376471488593,1.2143634466636133,-2.7101167016020056
2003-04-02,,-1.4059173978683503,,,-0.2199040744474412,4.2846973479527595,1.4765690406302268,2.611597760622275,-1.1988721624490717
2003-04-03,,-1.4259745509698663,,,-1.8510278304657568,-0.26509002320649344,-0.25459981670762355,-0.5051665437279529,0.678082168468852
2003-04-04,,0.12311292828519615,,,0.5388357017534595,-1.1295400777298736,0.4011894964847551,0.2738277534919398,3.261255250448869
2003-04-07,,-1.1681487659283896,,,-0.7592734507145482,0.26877104632336835,-0.87180552063435,0.1228898128060596,-2.3343577666249837
2003-04-08,,0.21773319036741956,,,-1.215126781766962,-1.0053396811097293,0.10989192988999363,-0.18638012820205718,-4.63972431203713
2003-04-09,,1.0552432550187785,,,-0.04557192023678658,-2.1665457751396833,-1.317694727127583,-1.4004472441544569,-0.07371378928738848
2003-04-10,,0.3378397060489924,,,1.3673881022945977,0.622832240586213,-0.1854675485602697,0.645507098061926,-5.569901124625076
2003-04-11,,0.3673038397968176,,,-0.5845402733893668,-0.8940945682728629,-0.48306809670776163,-0.37633140188628733,-4.5312493364326745
2003-04-14,,-1.128387239501194,,,0.49751732657707937,2.42891817612938,1.6429842964064356,1.9497861238963798,-4.214405336080828
2003-04-15,,0.21591044512550006,,,-0.2700200929211749,0.20323008452982627,-0.6245378003112867,0.6303466006527536,-3.630928607475792
2003-04-16,,0.27700643687027515,,,-1.3537963909026285,0.743734759923198,-2.365997576377177,-1.2236082266628978,-0.17730057236523544
2003-04-17,,0.42971898910939554,,,2.012787372962044,2.080527384672126,0.9844908255959961,1.553573020255694,-4.529309223046807
