Date,Oil,Gold,Defense,Aviation,Energy,Tech,Health,SP500,VIX
2001-09-14,,6.848308426188532,,,,,,,
2001-09-17,,-0.13784438223148898,,,,,,,
2001-09-18,,-0.5866051625466495,,,-4.844438465742296,-0.8955663545252235,-1.8235316773593468,-0.5804970478062166,-6.920496900878071
2001-09-19,,1.180143639171849,,,-3.60458675134272,-0.9036592224813345,-1.6414878715250936,-1.6112491823485176,4.3478324873838625
2001-09-20,,-0.8576329331046351,,,-2.814154781953615,-4.356572729124231,-3.820785064797627,-3.105993338932478,7.840237173339526
2001-09-21,,1.0034580956693295,,,0.04385459950742021,-2.860188388919316,0.3151501205167939,-1.9034260317110752,-2.4691398939437503
2001-09-24,,-0.7536765109468657,,,-2.6315675009862205,5.616171961186844,3.096583592288482,3.8983252112168465,-11.509610560183736
2001-09-25,,0.27614351372449164,,,-1.1056124389368427,0.9292913386868662,-0.7067551635332459,0.8789682811224164,-5.13906920982512
2001-09-26,,0.9638512196105786,,,-0.7039899526911642,-3.3759869173853208,0.934163052909831,-0.5166646648616657,-1.5358922945142184
2001-09-27,,-0.545508234752079,,,3.961623065637987,-0.7941134865570021,1.5425701704225414,1.1489124142700646,-3.5734497490424566
2001-09-28,,0.2399662873364239,,,3.5700421960330297,2.721515000916064,1.9965083944374573,2.1921988175857665,-6.088234396541825
2001-10-01,,-0.06839319207507799,,,-1.3943025715852153,-1.2987506689254635,-1.872351336768574,-0.22958986230237066,1.2214199371154422
2001-10-02,,-0.7871383348599048,,,2.199535552418763,-0.1052256614899938,1.3009311467412576,1.2305528501956209,-3.5272258676134816
2001-10-03,,0.20697002971648004,,,1.3835644852286055,6.691224476745994,3.7244165976762833,1.9927210407669316,0.5131489603787731
2001-10-04,,0.0,,,2.350252710936407,2.123465963066029,-0.28891703890334686,-0.24713921192770494,2.010207905868744
2001-10-05,,0.3098085702183839,,,0.7407615890887786,-0.04836965147388961,-1.0762114756776908,0.16360797584318298,4.441664394095812
2001-10-08,,0.3431709062956312,,,0.18378787927195717,0.6773416195312354,-0.7530952660844803,-0.834443748792979,5.181190697393845
2001-10-09,,-1.1969904490624184,,,0.18346428943158966,-2.3065738203760566,-0.9275221918215282,-0.5355541696520527,-0.8257320889802022
2001-10-10,,-1.1076433911589856,,,4.432275473098413,3.098860257587166,2.1702494443811338,2.2938244839720845,-9.273618374332294
2001-10-11,,-1.3650767404365216,,,-0.03512438969265341,4.818671554333975,2.3740296915417236,1.520834015585848,-0.31645689956499856
